Committee Name|Committee Address|Committee Type|Committee City|Committee State|Committee Zip|Committee ID|Date Recevied|Date Last Revised|Last Revised By|Postmark Date|Microfilm Number|Election Date|Type of Filing|Nature of Filing|Report Start Date|Report End Date|Nature of Committee|Field 1|Field 2A|Field 2B|Field 2C|Field 2D|Field 3|Field 4|Field 5|Field 6|Field 7|Field 8|Field 9|Field 10|Field 11A|Field 11B|Field 11C|Field 11D|Field 12|Field 13|Field 14|Field 15|Field 16|Field 17|Field 18|Field 19|Field 20|Field 21|Field 22|Field 23|Field 24|Field 25|Field 26|Description|Report ID
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2000-02-02|2000-03-01|SERENAD |2000-01-31||2000-05-09|A||1999-06-09|1999-12-31||||||||||||||||||||||||||||||||||
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2000-04-11|2000-04-14|KIMH    |2000-04-10||2000-05-09|P|30|2000-01-01|2000-04-04||0|2932|0|60.05|2992.05|0|0|2992.05|0|0|2992.05|2992.05|0|550|0|0|550|0|550|0|0|550|550|7723.12|0|2992.05|10715.17|550|10165.17|0|0|10165.17|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2000-05-03|2000-10-12|KATHYS  |2000-05-01||2000-05-09|P|10|2000-04-05|2000-04-24||||||||||||||||||||||||||||||||||
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2000-06-19|2000-06-19|KATHYS  |2000-06-16||2000-05-09|P|40|2000-04-25|2000-06-13||2992.05|0|0|0|0|0|0|0|0|0|0|2992.05|550|1000|0|0|1000|0|1000|0|0|1000|1550|10165.17|0|0|10165.17|1000|9165.17|0|0|9165.17|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2000-10-11|2000-10-20|KAREN   |2000-10-10|5980244|2000-11-07|G|30|2000-06-14|2000-10-03||2992.05|16284.6|0|157.28|16441.88|0|0|16441.88|0|0|16441.88|19433.93|1550|3250|0|0|3250|0|3250|0|0|3250|4800|9165.17|0|16441.88|25607.05|3250|22357.05|0|0|22357.05|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2000-10-31|2000-12-27|KAREN   |2000-10-30|6000082|2000-11-07|G|10|2000-10-03|2000-10-23||19433.93|0|0|42.12|42.12|0|0|42.12|0|0|42.12|19476.05|4800|1500|0|0|1500|0|1500|0|0|1500|6300|22357.05|0|42.12|22399.17|1500|20899.17|0|0|20899.17|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2001-01-17|2001-01-31|KAREN   |2001-01-15|0      |2000-11-07|G|70|2000-10-24|2000-12-31||19476.05|0|0|115.96|115.96|0|0|115.96|0|0|115.96|19592.01|6300|0|0|0|0|0|0|0|0|0|6300|20899.17|0|115.96|21015.13|0|21015.13|0|0|21015.13|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2001-03-05|2001-03-09|KAREN   |2001-03-03|0      |2001-04-03|P|30|2001-01-01|2001-02-27||0|6384|0|0|6384|0|0|6384|0|0|6384|6384|0|11280|0|0|11280|0|11280|0|0|11280|11280|21015.13|0|6384|27399.13|11280|16119.13|0|0|16119.13|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2001-03-27|2001-03-29|SERENAD |2001-03-26||2001-04-03|P|10|2001-02-28|2001-03-19||6384|1410|0|0|1410|0|0|1410|0|0|1410|7794|11280|600|0|0|600|0|600|0|0|600|11880|16119.13|0|1410|17529.13|600|16929.13|0|0|16929.13|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2001-04-24|2001-04-24|SERENAD |2001-04-23||2001-05-01|G|10|2001-03-20|2001-04-16||||||||||||||||||||||||||||||||||
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2001-06-26|2001-06-27|SERENAD |2001-06-26||2001-05-15|G|70|2001-04-17|2001-06-19||7794|3490|0|144.23|3634.23|0|0|3634.23|0|0|3634.23|11428.23|11880|0|1200|0|1200|0|1200|0|0|1200|13080|16929.13|0|3634.23|20563.36|1200|19363.36|0|0|19363.36|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2002-02-04|2002-02-11|TERII   |2002-01-31|6270200|2001-01-01|A||2001-06-20|2001-12-31||0|13760|0|205.54|13965.54|0|0|13965.54|0|0|13965.54|13965.54|0|750|0|0|750|0|750|0|0|750|750|19363.36|0|13965.54|33328.9|750|32578.9|0|0|32578.9|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2002-04-18|2003-05-19|JIMS    |2002-04-16|6380198|2002-05-14|P|30|2002-01-01|2002-04-09||0|3755.2|0|40.21|3795.41|0|0|3795.41|0|0|3795.41|3795.41|0|5530|0|0|5530|0|5530|0|0|5530|5530|32578.9|0|3795.41|36374.31|5530|30844.31|0|0|30844.31|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2002-05-07|2002-05-13|TERII   |2002-05-06|6400113|2002-05-14|P|10|2002-04-10|2002-04-29||||||||||||||||||||||||||||||||||
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2002-06-28|2002-07-01|TERII   |2002-06-24|6420116|2002-05-14|P|40|2002-04-30|2002-06-18||3795.41|0|0|12.62|12.62|0|0|12.62|0|0|12.62|3808.03|5530|10500|500|0|11000|0|11000|0|0|11000|16530|30844.31|0|12.62|30856.93|11000|19856.93|0|0|19856.93|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2002-10-08|2003-01-15|DAVIDH  |2002-10-07|6450006|2002-11-05|G|30|2002-06-19|2002-10-01||3808.03|5492|0|39.45|5531.45|0|0|5531.45|0|0|5531.45|9339.48|16530|9000|500|90.5|9590.5|1000|8590.5|0|0|8590.5|25120.5|19856.93|0|5531.45|25388.38|8590.5|16797.88|0|0|16797.88|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2002-10-29|2003-05-19|JIMS    |2002-10-28|6460156|2002-11-05|G|10|2002-10-02|2002-10-21||9339.48|2440|0|12.19|2452.19|0|0|2452.19|0|0|2452.19|11791.67|25120.5|9500|0|0|9500|1000|8500|0|0|8500|33620.5|16797.88|0|2452.19|19250.07|8500|10750.07|0|0|10750.07|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2003-01-15|2003-05-19|JIMS    |2003-01-14|6490205|2002-11-05|G|70|2002-10-22|2002-12-31||11791.67|4038|0|15.98|4053.98|0|0|4053.98|0|0|4053.98|15845.65|33620.5|6250|0|0|6250|0|6250|0|0|6250|39870.5|10750.07|0|4053.98|14804.05|6250|8554.05|0|0|8554.05|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2003-04-01|2003-04-14|JIMS    |2003-03-31|6600113|2003-04-08|P|10|2003-01-01|2003-03-04||0|4970|0|10.45|4980.45|0|0|4980.45|0|0|4980.45|4980.45|0|13000|0|0|13000|0|13000|0|0|13000|13000|8554.05|0|4980.45|13534.5|13000|534.5|0|0|534.5|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2003-04-29|2003-05-12|JIMS    |2003-04-28|6610102|2003-05-06|G|10|2003-03-25|2003-04-21||4980.45|210.33|0|5.65|215.98|0|0|215.98|0|0|215.98|5196.43|13000|0|0|0|0|0|0|0|0|0|13000|534.5|0|215.98|750.48|0|750.48|0|0|750.48|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2003-06-17|2003-06-26|JIMS    |2003-06-16|6620247|2003-05-08|G|70|2003-04-22|2003-06-10||5196.43|0|0|.29|.29|0|0|.29|0|0|.29|5196.72|13000|350|0|10|360|0|360|0|0|360|13360|750.48|0|.29|750.77|360|390.77|0|0|390.77|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2004-02-03|2004-02-25|JIMS    |2004-02-02|6670224|2003-05-06|A||2003-06-11|2003-12-31||0|120|0|.74|120.74|0|0|120.74|0|0|120.74|120.74|0|0|0|70|70|0|70|0|0|70|70|390.77|0|120.74|511.51|70|441.51|0|0|441.51|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2004-04-16|2004-04-21|CHERYLD |2004-04-12|6780131|2004-05-11|P|30|2004-01-01|2004-04-06||0|7011.2|0|1.23|7012.43|0|0|7012.43|0|0|7012.43|7012.43|0|0|0|20|20|0|20|0|0|20|20|441.51|0|7012.43|7453.94|20|7433.94|0|0|7433.94|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2004-05-06|2004-05-11|CHERYLD |2004-05-06|6790231|2004-05-11|P|10|2004-04-07|2004-04-26||7012.43|10612|0|10.23|10622.23|0|0|10622.23|0|0|10622.23|17634.66|20|0|0|0|0|0|0|0|0|0|20|7433.94|0|10622.23|18056.17|0|18056.17|0|0|18056.17|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2004-06-22|2005-08-09|nadc04|2004-06-21|6820107|2004-05-11|P|40|2004-04-27|2004-06-15||17634.66|3059|0|7.87|3066.87|0|0|3066.87|0|0|3066.87|20701.53|20|5000|0|0|5000|0|5000|0|0|5000|5020|18056.17|0|3066.87|21123.04|5000|16123.04|0|0|16123.04|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2004-10-13|2004-10-18|CORIEJ  |2004-10-11|6860004|2004-11-02|G|30|2004-06-16|2004-09-28||20701.53|10537|0|35.73|10572.73|0|0|10572.73|0|0|10572.73|31274.26|5020|5000|0|0|5000|0|5000|0|0|5000|10020|16123.04|0|10572.73|26695.77|5000|21695.77|0|0|21695.77|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2004-10-26|2005-08-09|nadc04|2004-10-25|6870013|2004-11-02|G|10|2004-09-29|2004-10-18||31274.26|0|0|0|0|0|0|0|0|0|0|31274.26|10020|18250|500|0|18750|0|18750|0|0|18750|28770|21695.77|0|0|21695.77|18750|2945.77|0|0|2945.77|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|2005-01-12|2005-01-24|JIMS    |2005-01-11|6900140|2004-11-02|G|70|2004-10-19|2004-12-31||31274.26|9460|0|28.78|9488.78|0|0|9488.78|0|0|9488.78|40763.04|28770|1000|0|0|1000|0|1000|0|0|1000|29770|2945.77|0|9488.78|12434.55|1000|11434.55|0|0|11434.55|
FIRST NATIONAL  OF NEBRASKA PAC|ONE FIRST NAT'L CENTER 1620 DODGE STREET|S|OMAHA|NE|68102|99PAC00009|1999-03-09|1999-04-29|SHELLYS |1999-03-08|5630153|1999-04-06|P|30|1900-01-01|1900-01-01| |0|13658.1|0|0|13658.1|0|0|13658.1|0|0|13658.1|13658.1|0|0|1000|0|1000|1550|-550|0|0|-550|-550|13193.03|0|13658.1|26851.13|-550|27401.13|0|0|27401.13|
FIRST NATIONAL  OF NEBRASKA PAC|ONE FIRST NAT'L CENTER 1620 DODGE STREET|S|OMAHA|NE|68102|99PAC00009|1999-03-30|1999-04-29|SHELLYS |1999-03-29|       |1999-04-06|P|10|1999-03-03|1999-03-22| |13658.1|3858.65|0|0|3858.65|0|0|3858.65|0|0|3858.65|17516.75|-550|500|6000|0|6500|0|6500|0|0|6500|5950|27401.13|0|3858.65|31259.78|6500|24759.78|0|0|24759.78|
FIRST NATIONAL  OF NEBRASKA PAC|ONE FIRST NAT'L CENTER 1620 DODGE STREET|S|OMAHA|NE|68102|99PAC00009|1999-04-27|1999-04-29|SHELLYS |1999-04-26||1999-05-04|G|10|1999-03-23|1999-04-19||17516.75|2006.81|0|0|2006.81|0|0|2006.81|0|0|2006.81|19523.56|5950|0|0|55|55|0|55|0|0|55|6005|24759.78|0|2006.81|26766.59|55|26711.59|0|0|26711.59|
FIRST NATIONAL  OF NEBRASKA PAC|ONE FIRST NAT'L CENTER 1620 DODGE STREET|S|OMAHA|NE|68102|99PAC00009|1999-05-18|1999-05-24|SHELLYS |1999-05-17|5720237|1999-05-04|P|40|1999-03-23|1999-05-11||17516.75|4711.47|0|0|4711.47|0|0|4711.47|0|0|4711.47|22228.22|5950|0|8000|55|8055|0|8055|0|0|8055|14005|24759.78|0|4711.47|29471.25|8055|21416.25|0|0|21416.25|
FIRST NATIONAL  OF NEBRASKA PAC|ONE FIRST NAT'L CENTER 1620 DODGE STREET|S|OMAHA|NE|68102|99PAC00009|1999-06-15|1999-06-28|SHELLYS |1999-06-14||1999-05-04|G|70|1999-04-20|1999-06-08||19523.56|4438.98|0|0|4438.98|0|0|4438.98|0|0|4438.98|23962.54|6005|0|8000|0|8000|0|8000|0|0|8000|14005|26711.59|0|4438.98|31150.57|8000|23150.57|0|0|23150.57|
FIRST NATIONAL  OF NEBRASKA PAC|ONE FIRST NAT'L CENTER 1620 DODGE STREET|S|OMAHA|NE|68102|99PAC00009|2000-02-01|2000-02-17|ERICHS  |2000-01-31||2000-05-04|A||1999-06-09|1999-12-31||23962.54|15195.87|0|0|15195.87|0|0|15195.87|0|0|15195.87|39158.41|14005|2100|12249.99|0|14349.99|0|14349.99|0|0|14349.99|28354.99|23150.57|0|15195.87|38346.44|14349.99|23996.45|0|0|23996.45|
FIRST NATIONAL  OF NEBRASKA PAC|ONE FIRST NAT'L CENTER 1620 DODGE STREET|S|OMAHA|NE|68102|99PAC00009|2000-04-12|2000-10-12|RICHB   |2000-04-11||2000-05-09|P|30|2000-01-01|2000-04-04||0|59518.52|0|0|59518.52|0|0|59518.52|0|0|59518.52|59518.52|0|1300|16750|0|18050|1000|17050|104.39|0|17154.39|17154.39|23996.45|0|59518.52|83514.97|17050|66464.97|0|104.39|66360.58|
FIRST NATIONAL  OF NEBRASKA PAC|ONE FIRST NAT'L CENTER 1620 DODGE STREET|S|OMAHA|NE|68102|99PAC00009|2000-05-03|2000-11-01|KATHYS  |2000-05-01||2000-05-09|P|10|2000-04-05|2000-04-24||59518.52|685.61|0|0|685.61|0|0|685.61|0|0|685.61|60204.13|17154.39|200|1500|0|1700|0|1700|0|0|1700|18854.39|66360.58|0|685.61|67046.19|1700|65346.19|0|0|65346.19|
FIRST NATIONAL  OF NEBRASKA PAC|ONE FIRST NAT'L CENTER 1620 DODGE STREET|S|OMAHA|NE|68102|99PAC00009|2000-06-19|2000-12-07|DAVIDH  |2000-06-16||2000-05-09|P|40|2000-04-25|2000-06-13||60204.13|2101.07|0|0|2101.07|0|0|2101.07|0|0|2101.07|62305.2|18854.39|1250|6500|0|7750|2000|5750|0|0|5750|24604.39|65346.19|0|2101.07|67447.26|5750|61697.26|0|0|61697.26|
